Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Cyril Viennot,3,MPRO,FRA,00:49:14,04:18:50,02:47:29,07:59:52,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
2,Kristian Høgenhaug,34,MPRO,DEN,00:51:48,04:15:01,02:51:11,08:02:52,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
3,Giulio Molinari,5,MPRO,ITA,00:49:05,04:18:56,02:53:40,08:05:56,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
4,Boris Stein,2,MPRO,GER,00:49:17,04:18:54,02:57:34,08:10:50,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
5,Markus Fachbach,29,MPRO,GER,00:49:11,04:19:40,03:00:29,08:14:32,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
6,Johann Ackermann,14,MPRO,GER,00:45:53,04:28:50,02:56:01,08:15:46,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
7,Chris Fischer,11,MPRO,DEN,00:51:50,04:19:20,03:02:18,08:19:14,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
8,Nick Baldwin,4,MPRO,SEY,00:50:21,04:27:09,02:58:47,08:22:18,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
9,Sebastian Norberg,45,MPRO,SWE,00:51:59,04:25:40,03:03:21,08:25:25,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
1,Ed Baker,72,M35-39,USA,00:52:42,04:29:17,02:58:59,08:27:10,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
1,Lars Dyrholm Hansen,169,M30-34,DEN,00:55:17,04:31:25,02:57:50,08:29:08,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
2,Morten Falk Jørgensen,847,M30-34,DEN,00:52:46,04:23:22,03:10:09,08:32:16,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
10,Kristian Hindkjaer,33,MPRO,DEN,00:50:24,04:21:25,03:19:14,08:36:44,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
11,Vinicius Canhedo,22,MPRO,BRA,00:50:22,04:41:26,03:00:38,08:38:52,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
12,Rasmus Fitzner,30,MPRO,DEN,00:52:04,04:33:51,03:13:25,08:44:46,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
2,Jarle Wermskog,243,M35-39,NOR,01:04:37,04:33:11,03:00:50,08:45:56,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
1,Mikita Hryhoryeu,2628,M25-29,BLR,00:52:03,04:48:49,02:59:07,08:46:14,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
1,Søren Kongsted,325,M40-44,DEN,01:02:57,04:32:50,03:06:26,08:47:23,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
2,Jacob Lemholt,2658,M25-29,DEN,00:58:04,04:46:44,02:57:14,08:48:02,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
13,Mads Bang,18,MPRO,DEN,00:55:06,04:47:28,03:02:46,08:51:45,Ironman Copenhagen,08/19/2018,"Copenhagen, Denmark
"
