Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Tyler Butterfield,15,MPRO,BMU,00:42:11,04:19:14,02:38:29,07:44:01,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
2,Michael Weiss,1,MPRO,AUT,00:45:25,04:07:20,02:50:34,07:47:12,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
3,Mario De Elias,14,MPRO,ARG,00:42:19,04:18:57,02:47:10,07:52:02,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
4,Manuel Kueng,17,MPRO,CHE,00:39:19,04:13:34,02:57:26,07:54:59,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
5,Paul Schuster,20,MPRO,DEU,00:39:31,04:16:18,02:59:15,07:58:37,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
6,Frederik Van Lierde,3,MPRO,BEL,00:39:27,04:13:32,03:02:55,07:59:43,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
7,Tim O'Donnell,2,MPRO,USA,00:39:18,04:18:07,03:03:18,08:06:08,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
8,Philipp Mock,45,MPRO,DEU,00:48:43,04:15:29,03:03:42,08:13:53,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
9,Victor Arroyo Bugallo,21,MPRO,ESP,00:46:29,04:29:10,02:54:21,08:14:28,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
10,Cedric Boily,51,MPRO,CAN,00:42:16,04:23:49,03:11:08,08:23:08,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
11,Giulio Molinari,18,MPRO,ITA,00:39:23,04:17:19,03:22:53,08:24:15,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
12,Tomas Renc,32,MPRO,CZE,00:42:12,04:33:46,03:06:37,08:27:11,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
13,Chris Bach Fischer,28,MPRO,DNK,00:46:57,04:27:50,03:07:51,08:27:53,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
14,Quentin Kurc Boucau,55,MPRO,FRA,00:42:22,04:24:41,03:15:26,08:28:07,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
15,Trevor Delsaut,36,MPRO,FRA,00:42:24,04:33:10,03:08:02,08:29:04,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
16,Johann Ackermann,13,MPRO,DEU,00:39:46,04:13:38,03:34:04,08:31:15,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
1,Tom De Bruyn,136,M30-34,BEL,00:52:43,04:31:46,03:05:44,08:37:16,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
1,Carrie Lester,64,FPRO,AUS,00:45:35,04:38:38,03:10:26,08:38:40,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
17,Andrey Lyatskiy,42,MPRO,RUS,00:42:26,04:33:21,03:18:22,08:39:03,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
1,Nathan Ford,290,M35-39,GBR,00:43:33,04:40:24,03:12:05,08:40:23,Ironman Cozumel,11/24/2019,"Cozumel, Mexico"
