Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Michael Raelert,4,M PRO,DEU,00:21:45,02:01:51,01:14:36,03:42:52,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
2,Andi Boecherer,5,M PRO,DEU,00:22:00,02:01:14,01:16:09,03:44:26,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
3,Nils Frommhold,6,M PRO,DEU,00:21:48,02:01:46,01:17:01,03:45:25,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
4,Pieter Heemeryck,19,M PRO,BEL,00:21:51,02:05:07,01:14:54,03:46:47,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
5,Rodolphe Von Berg,3,M PRO,USA,00:22:02,02:07:08,01:13:23,03:47:00,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
6,Patrick Dirksmeier,15,M PRO,DEU,00:21:57,02:05:08,01:15:30,03:47:18,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
7,Ivan Tutukin,8,M PRO,RUS,00:22:23,02:06:26,01:13:54,03:47:32,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
1,Team Credo Endurance,3007,ELAY,DNK,00:26:44,02:04:15,01:12:55,03:49:08,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
8,Ruedi Wild,2,M PRO,CHE,00:22:04,02:04:53,01:18:05,03:50:03,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
9,Andreas Dreitz,1,M PRO,DEU,00:22:27,02:03:02,01:24:03,03:54:55,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
10,Stenn Goetstouwers,18,M PRO,BEL,00:22:06,02:11:32,01:16:34,03:55:14,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
11,Esben Hovgaard,20,M PRO,DNK,00:24:07,02:10:00,01:18:10,03:57:44,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
12,Robbie Deckard,12,M PRO,USA,00:24:08,02:13:47,01:16:00,03:59:12,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
13,Mikolaj Luft,25,M PRO,POL,00:24:05,02:10:16,01:21:43,04:01:04,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
14,Alexander Chikin,11,M PRO,RUS,00:25:29,02:10:19,01:19:36,04:01:24,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
2,Team ,3053,ELAY,DNK,00:28:58,02:14:04,01:13:59,04:01:50,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
1,Lasse Aleksander Finstad,137,M 25-29,NOR,00:26:01,02:12:18,01:18:14,04:02:05,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
2,Michael Birchmore,136,M 25-29,GBR,00:25:10,02:15:50,01:17:07,04:03:37,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
15,Pawel Najmowicz,26,M PRO,POL,00:24:11,02:13:42,01:23:40,04:06:54,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
1,Michal Danek,416,M 35-39,CZE,00:23:54,02:14:13,01:23:09,04:07:00,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
1,Annabel Luxford,39,F PRO,AUS,00:23:34,02:16:47,01:21:42,04:07:00,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
1,Clive Kennedy-Burn,147,M 45-49,GBR,00:27:52,02:08:12,01:25:01,04:07:30,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
3,Eoin Lyons,231,M 25-29,IRL,00:23:51,02:14:09,01:24:29,04:08:08,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
3,Team Sonnenexpert TriSharks Rostock,3022,ELAY,DNK,00:30:15,02:13:29,01:20:06,04:08:14,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
16,Richard Westover,30,M PRO,GBR,00:25:43,02:16:29,01:20:06,04:08:19,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
17,Andreas Borch,10,M PRO,DNK,00:24:04,02:13:41,01:25:18,04:08:34,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
4,Pascal Jeworek,1255,M 25-29,DEU,00:26:31,02:12:45,01:23:21,04:08:55,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
1,Erlend Skippervik Saetre,140,M 30-34,NOR,00:28:40,02:16:22,01:17:27,04:08:56,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
2,Helle Frederiksen,38,F PRO,DNK,00:23:41,02:16:35,01:24:17,04:09:34,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
3,Kaisa Sali,36,F PRO,FIN,00:24:45,02:17:29,01:23:07,04:10:28,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
5,Søren Selvejer Sørensen,1301,M 25-29,DNK,00:26:02,02:10:28,01:28:00,04:10:32,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
6,Frederik Andersen,138,M 25-29,DNK,00:27:34,02:12:38,01:23:31,04:10:47,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
7,Marc Rink,121,M 25-29,DEU,00:25:40,02:15:54,01:23:23,04:10:59,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
2,Miroslav Richter,1410,M 30-34,CZE,00:26:57,02:14:24,01:23:59,04:11:13,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
3,Malthe Friis-Olsen,752,M 30-34,DNK,00:24:38,02:17:02,01:23:51,04:11:14,Ironman 70.3 Elsinore,06/18/2017,"Elsinore, Denmark"
