Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Andi Boecherer,1,M PRO,GER,00:47:52,04:18:30,02:48:43,08:01:49,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
2,Michael Ruenz,32,M PRO,GER,00:52:38,04:29:03,02:49:52,08:18:09,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
3,Julian Mutterer,43,M PRO,GER,00:50:10,04:32:58,02:53:49,08:23:38,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
4,Lukasz Wojt,29,M PRO,GER,00:45:28,04:24:05,03:09:28,08:25:54,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Alessandro Zanardi,92,M HC,ITA,00:58:52,05:04:44,02:13:26,08:26:06,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
5,Reece Barclay,6,M PRO,GBR,00:47:59,04:37:58,03:00:46,08:33:16,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Antoine Perche,1396,M 35,FRA,00:52:10,04:36:18,02:58:31,08:34:42,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
6,Zoltán Petsuk,35,M PRO,HUN,00:48:05,04:45:18,02:56:42,08:36:41,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
7,Domenico Passuello,3,M PRO,ITA,00:57:42,04:33:33,02:59:42,08:38:32,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Ivan Caceres Lopez,1035,M 30,ESP,00:49:21,04:47:20,02:56:28,08:40:18,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
8,Mattia Ceccarelli,8,M PRO,ITA,00:47:47,04:34:15,03:11:50,08:40:42,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
9,Morten Banke,5,M PRO,DEN,00:57:44,04:34:30,03:03:28,08:43:10,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
10,Alberto Casadei,2,M PRO,ITA,00:47:53,04:44:40,03:03:38,08:43:13,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
11,Felix Hentschel,53,M PRO,GER,00:55:02,04:37:33,03:05:32,08:45:19,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Nicolas Uribe,189,M 25,COL,00:52:13,04:38:39,03:06:52,08:45:40,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
2,Javier Pérez García,210,M 30,ESP,00:55:22,04:47:34,02:56:18,08:46:16,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
12,Victor Arroyo Bugallo,4,M PRO,ESP,00:57:45,04:52:30,02:55:45,08:52:43,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
4,Tim Baelus,1017,M 30,BEL,00:52:21,04:50:00,03:05:27,08:55:36,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
5,Pirmin Tamm,215,M 30,EST,00:50:08,04:38:46,03:19:55,08:57:00,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
2,Bergamo Enzo,426,M 35,ITA,00:56:41,04:49:49,03:03:07,08:58:07,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
13,Urs Müller,18,M PRO,SUI,00:52:34,04:51:04,03:08:14,08:58:53,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Hagen Bernd,450,M 40,GER,00:55:12,04:51:50,03:01:33,09:00:07,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
3,Thomas Fürnschuss,116,M 35,AUT,00:54:09,04:46:32,03:15:08,09:04:23,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
2,Roberto Marini,128,M 40,ITA,00:53:09,04:55:23,03:07:55,09:04:37,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
14,Anton Blokhin,36,M PRO,BLR,00:50:11,04:45:28,03:22:28,09:05:15,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Daniela Saemmler,61,F PRO,GER,00:57:21,04:44:00,03:17:27,09:05:48,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
4,Andreas Aschenbrenner,1205,M 35,GER,00:58:34,04:43:20,03:16:14,09:06:24,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
15,Maciej Chmura,46,M PRO,POL,00:50:10,04:34:29,03:35:10,09:06:35,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
5,Tero Setola,233,M 35,FIN,00:55:37,04:48:15,03:14:30,09:06:46,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
6,Fabio Baghin,407,M 30,SUI,00:56:21,04:47:13,03:15:54,09:08:38,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
6,Carlos Vives Gaseni,123,M 35,ESP,00:55:08,04:52:37,03:11:00,09:08:48,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Alex Blank,137,M 45,GER,00:57:43,04:42:19,03:21:06,09:09:09,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
3,Alessandro Tomaiuolo,134,M 40,ITA,00:53:06,04:56:55,03:12:07,09:09:53,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
2,Andreas Lenz,968,M 25,GER,01:10:07,04:40:19,03:09:19,09:10:34,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
4,John Parr,463,M 40,GBR,00:59:01,04:49:24,03:14:43,09:11:46,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
3,Tim Bräutigam,401,M 25,GER,00:45:48,04:45:12,03:32:44,09:12:35,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
7,Oliver Aebischer,1196,M 35,SUI,00:55:36,04:41:31,03:25:23,09:12:36,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
8,Emanuele Ciotti,1240,M 35,ITA,00:51:04,04:50:37,03:22:07,09:13:02,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
9,Mikaël Gaudin,117,M 35,SUI,00:51:56,05:03:26,03:09:58,09:13:05,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
4,Florent Rabany,988,M 25,FRA,00:54:46,04:44:43,03:24:09,09:13:14,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
5,Frédéric Martin,1709,M 40,FRA,00:55:54,04:53:50,03:14:42,09:14:22,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
6,Matteo Baldacci,1491,M 40,ITA,00:58:19,04:52:50,03:15:07,09:14:26,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
10,Edwin Sutton,235,M 35,IRL,00:59:27,04:58:15,03:07:54,09:14:33,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
7,Alex Gajardo Sutherland,1064,M 30,CHI,00:54:59,04:55:11,03:15:53,09:14:42,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
11,Luis Cruz,219,M 35,POR,00:52:03,04:47:07,03:25:30,09:14:47,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
8,Fabien Poirier,211,M 30,FRA,00:52:42,04:59:10,03:13:04,09:14:52,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
5,Alessandro Scarpello,994,M 25,GER,01:03:01,04:53:04,03:08:33,09:15:42,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
7,Christian Mandelli,1703,M 40,ITA,00:59:21,05:00:17,03:09:15,09:16:18,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
16,Charles Bouin,42,M PRO,FRA,01:00:07,04:50:10,03:18:15,09:16:25,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
9,Romain Bernard,409,M 30,FRA,00:49:59,04:48:34,03:27:07,09:17:07,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
10,Julian Paget,209,M 30,FRA,00:54:04,04:55:34,03:18:50,09:17:27,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
11,Anatoliy Uspenskyy,111,M 30,UKR,00:53:03,04:54:39,03:19:04,09:18:18,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
12,Sergey Sorokin,1438,M 35,RUS,01:00:41,04:55:28,03:13:27,09:18:47,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
17,Erik Holmberg,13,M PRO,SWE,00:52:37,04:43:32,03:35:38,09:18:49,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
13,Gabor Horanyi,1315,M 35,HUN,00:57:32,04:52:36,03:19:16,09:19:26,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
12,Javier Solache,420,M 30,ESP,00:54:46,04:46:50,03:29:10,09:19:35,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
2,Gabriella Zelinka,78,F PRO,HUN,00:57:22,04:57:26,03:17:24,09:19:51,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
2,Stephan Meinecke,499,M 45,SUI,00:52:01,04:55:40,03:23:48,09:19:55,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
8,Beat Burkhard,1520,M 40,SUI,01:01:24,04:54:29,03:15:43,09:20:34,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
3,Scott Whittlestone,146,M 45,GBR,01:01:22,04:50:43,03:19:25,09:20:44,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
18,Artem Parienko,38,M PRO,RUS,00:52:35,04:45:05,03:35:35,09:20:49,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
19,Philipp Fahrenholz,33,M PRO,GER,00:57:45,04:46:54,03:29:39,09:21:36,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
3,Bianca Steurer,82,F PRO,AUT,00:58:54,04:57:27,03:17:53,09:22:18,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
4,Nick Sneyers,515,M 45,BEL,01:01:39,04:54:24,03:19:38,09:24:31,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
1,Valentin Thomassin,924,M 18,FRA,00:49:30,04:57:08,03:28:14,09:24:49,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
9,Ralf Zimmerschied,282,M 40,GER,01:00:18,04:56:12,03:19:31,09:25:25,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
5,Pedro Del Campo Camara,1981,M 45,ESP,01:01:49,04:53:05,03:21:29,09:26:19,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
10,Richard Giles,252,M 40,GBR,00:58:16,04:56:50,03:22:26,09:27:35,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
13,Davide Viale,1182,M 30,ITA,00:53:35,05:03:02,03:22:24,09:28:11,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
11,Frode Jermstad,1656,M 40,NOR,01:02:52,04:42:12,03:33:31,09:28:20,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
4,Carolin Lehrieder,68,F PRO,GER,00:55:48,04:57:02,03:28:20,09:28:21,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
14,Sergej Dupper,1273,M 35,GER,01:03:34,04:48:30,03:27:33,09:28:33,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
14,Urban Pavlovcic,416,M 30,SLO,01:01:43,04:59:53,03:18:49,09:28:55,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
5,Federica De Nicola,74,F PRO,ITA,01:00:08,05:04:38,03:15:37,09:28:58,Ironman Italy Emilia-Romagna,09/22/2018,"Cervia, Italy"
