Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Tim Don,2,M PRO,GBR,00:44:16,04:06:56,02:44:46,07:40:23,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
2,Kyle Buckingham,8,M PRO,ZAF,00:47:12,04:28:48,02:45:18,08:05:43,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
3,Igor Amorelli,3,M PRO,BRA,00:44:23,04:27:20,02:51:00,08:06:58,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
4,Reinaldo Collucci,56,M PRO,BRA,00:44:22,04:26:58,02:53:58,08:10:04,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
5,Thiago Vinhal,10,M PRO,BRA,00:45:44,04:30:08,02:50:35,08:11:46,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
6,Luis Henrique Ohde,48,M PRO,BRA,00:46:18,04:30:15,02:51:29,08:12:45,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
7,Patrick Evoe,52,M PRO,USA,00:51:07,04:26:30,02:54:04,08:16:26,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
8,Mario De Elias,50,M PRO,ARG,00:48:51,04:37:40,02:48:05,08:19:17,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
9,Fellipe Santos,46,M PRO,BRA,00:44:27,04:38:05,02:55:49,08:23:40,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
10,Philipp Koutny,55,M PRO,CHE,00:50:58,04:35:21,02:56:00,08:27:27,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
11,Frank Silvesttrin,47,M PRO,BRA,00:47:16,04:39:24,03:01:38,08:32:56,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
1,Mark Pellew,1553,M 40-44,ZAF,00:54:19,04:39:32,02:54:49,08:34:26,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
1,Thiago Menuci,737,M 35-39,BRA,00:48:51,04:44:51,03:08:46,08:48:39,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
12,Felipe Manente,61,M PRO,BRA,00:51:05,04:44:47,03:06:36,08:48:53,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
2,Cid Barbosa Santos,804,M 35-39,BRA,00:53:20,04:47:39,03:03:01,08:50:10,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
3,Brasilio Vicente Castro Neto,785,M 35-39,BRA,00:49:59,04:45:18,03:09:08,08:51:09,Ironman Brazil,05/28/2017,"Florianopolis, Brazil"
