Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Karel Zadák,2562,M 40,CZE,00:25:46,02:23:28,01:18:34,04:13:59,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
1,Evgeny Eliseev,3955,MTR,,00:22:01,02:32:18,01:08:49,04:07:15,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
1,Eric Van Der Linden,303,M 45,NED,00:25:47,02:23:00,01:20:44,04:15:23,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
2,Phil Johnson,3973,MTR,GBR,00:29:46,02:46:17,01:18:46,04:40:00,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
1,Guillem Tomeu Vadell Riera,409,M 25,ESP,00:26:23,02:25:16,01:18:32,04:15:42,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
3,Marijus Butrimavicius,3901,MTR,,00:28:03,02:26:45,01:40:47,04:41:09,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
1,Kristian Grue,1192,M 18,NOR,00:25:02,02:26:56,01:19:30,04:16:45,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
1,Jim Ashworth-Beaumont,3983,MTR,,00:28:36,02:47:38,01:25:43,04:48:01,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
1,Roy Lagerburg,115,M 30,NED,00:26:14,02:22:25,01:24:37,04:18:51,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
2,Naj Ellwood,3957,MTR,GBR,00:31:30,02:58:20,01:18:35,04:54:34,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
2,Daniel Gonzalez Alvarez,2333,M 40,ESP,00:26:26,02:26:26,01:21:16,04:19:35,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
4,Bartomeu Fiol Vallori,3952,MTR,,00:33:07,02:40:49,01:35:42,04:55:26,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
2,Tobias Bachmann,207,M 25,SUI,00:25:43,02:25:39,01:22:33,04:19:45,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
-,Joan Ensenyat Cider,3998,M ,,00:31:27,02:50:20,01:37:55,05:04:52,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
1,Ian Dempsey,197,M 35,GBR,00:24:55,02:28:36,01:20:16,04:19:54,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
5,Edward Hardy,3977,MTR,GBR,00:27:26,02:49:21,01:41:18,05:07:15,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
2,Sion Stansfield,227,M 30,GBR,00:27:37,02:21:47,01:23:20,04:19:57,Ironman 70.3 Mallorca,05/11/2019,"Alcudia, Mallorca, Spain"
