Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Matt Hanson,4,M PRO,USA,00:26:09,02:10:33,01:11:20,03:51:16,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
2,Tim Reed,2,M PRO,AUS,00:24:55,02:12:28,01:13:19,03:53:58,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
3,Andy Potts,1,M PRO,USA,00:24:33,02:13:32,01:15:39,03:57:03,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
4,Christian Kemp,10,M PRO,AUS,00:24:34,02:13:34,01:16:56,03:58:14,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
5,Alex Libin,17,M PRO,USA,00:26:11,02:19:30,01:13:53,04:02:59,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
6,Stephen Kilshaw,9,M PRO,CAN,00:26:04,02:18:13,01:16:16,04:03:52,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
7,Derek Garcia,13,M PRO,USA,00:26:06,02:12:42,01:22:27,04:04:23,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
8,Nicholas Granet,14,M PRO,FRA,00:26:00,02:18:55,01:20:00,04:09:38,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
1,Andrew Drobeck,1316,M 35-39,USA,00:31:32,02:18:07,01:16:57,04:10:56,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
9,Steven Zawaski,28,M PRO,USA,00:26:13,02:22:26,01:18:49,04:11:09,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
1,Ernest Mantell,329,M 18-24,USA,00:27:33,02:19:40,01:22:06,04:12:56,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
10,James Lubinski,20,M PRO,USA,00:29:23,02:20:48,01:20:36,04:14:40,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
11,Jason Pohl,24,M PRO,CAN,00:30:12,02:22:24,01:20:18,04:17:35,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
1,Kyle Simmons,1178,M 25-29,USA,00:27:27,02:22:08,01:24:41,04:18:46,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
2,Evan Pardi,1088,M 18-24,USA,00:27:08,02:27:09,01:20:29,04:18:48,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
3,Devin Volk,1101,M 18-24,USA,00:27:43,02:27:00,01:20:58,04:19:03,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
12,Jesse Moore,22,M PRO,USA,00:32:07,02:19:52,01:23:15,04:19:36,Ironman 70.3 Coeur d'Alene,06/25/2017,"Coeur d'Alene, Idaho, USA"
