Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Jack Mcafee,229,M 30-34,USA,00:54:59,04:48:51,02:57:02,08:48:15,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
1,Tim Hola,485,M 40-44,USA,00:53:29,04:40:42,03:08:14,08:48:57,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
1,Eduardo Della Maggiora,474,M 35-39,CHL,01:01:33,04:45:38,03:04:41,08:58:22,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
2,Cesar Dalquano,272,M 35-39,BRA,01:00:23,04:52:16,03:03:08,09:02:38,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
2,Markku Toiviainen,660,M 40-44,FIN,01:03:27,04:43:41,03:08:45,09:04:00,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
3,Vicente Bobadilla,627,M 40-44,CHL,01:00:14,04:47:47,03:10:15,09:07:08,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
4,Arnaitz Burgoa,1979,M 40-44,ESP,01:03:09,04:44:29,03:15:22,09:10:08,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
3,Jeff Joyner,478,M 35-39,USA,01:04:07,04:34:46,03:26:51,09:11:52,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
4,Pavel Artyushenko,271,M 35-39,KAZ,00:59:28,04:52:00,03:15:41,09:14:59,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
2,Chad Jarrett,143,M 30-34,USA,01:05:08,04:50:19,03:15:49,09:19:13,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
5,Brian Miller,482,M 40-44,USA,00:58:46,04:46:32,03:28:54,09:21:19,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
6,David Zimmet,664,M 40-44,USA,01:04:00,04:44:23,03:25:40,09:21:34,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
5,Francois Chavet,602,M 35-39,FRA,01:06:56,04:49:50,03:16:39,09:21:56,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
7,Janne Kallio,162,M 40-44,FIN,01:03:35,04:47:32,03:26:01,09:23:21,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
6,Fred Scharmer,620,M 35-39,USA,00:53:30,04:45:09,03:34:55,09:24:12,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
7,Michael Boyle,810,M 35-39,USA,01:13:14,04:53:32,03:12:32,09:27:57,Ironman Florida,11/05/2016,"Panama City Beach, Florida, USA"
