Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Chris Leiferman,10,M PRO,USA,00:58:56,04:36:09,02:45:09,08:24:59,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
2,Jordan Rapp,1,M PRO,USA,00:58:59,04:30:35,02:54:53,08:29:57,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
3,Stephen Kilshaw,20,M PRO,CAN,00:58:47,04:35:00,02:54:04,08:34:16,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
4,Paul Matthews,7,M PRO,AUS,00:55:22,04:37:55,03:01:26,08:39:51,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
5,Paul Ambrose,5,M PRO,AUS,00:58:48,04:37:58,03:07:56,08:50:17,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
6,Eric Limkemann,24,M PRO,USA,00:55:27,04:41:07,03:10:38,08:52:38,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
1,Pierre-Marc Doyon,1264,M 25-29,CAN,00:49:54,04:48:24,03:17:07,09:01:13,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
7,Chris Mcdonald,4,M PRO,AUS,01:02:42,04:43:09,03:11:20,09:02:13,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
8,Victor Del Corral,9,M PRO,ESP,01:04:58,04:50:44,03:06:44,09:09:06,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
1,Jerome Bresson,115,M 30-34,CAN,01:03:23,04:51:04,03:11:13,09:11:11,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
9,Chad Holderbaum,19,M PRO,USA,01:02:29,04:51:42,03:12:12,09:11:58,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
1,Nigel Gray,2196,M 45-49,CAN,00:59:17,04:46:29,03:20:08,09:13:42,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
2,Jimmy Gosselin,1412,M 30-34,CAN,01:03:59,05:00:35,03:08:22,09:19:58,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
2,Marc Flageole,500,M 45-49,CAN,01:01:51,04:57:57,03:16:18,09:22:37,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
10,Timothy Clarke,12,M PRO,USA,01:05:26,05:03:22,03:08:08,09:23:11,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
1,Mary Beth Ellis,35,F PRO,USA,01:00:59,04:59:24,03:18:48,09:26:37,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
1,David Durocher,463,M 40-44,CAN,01:04:04,05:03:54,03:14:55,09:28:34,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
2,Jason Pohl,217,M 25-29,CAN,01:07:43,05:05:03,03:10:37,09:29:30,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
3,Tim Smith,238,M 30-34,NZL,01:00:20,04:59:57,03:24:17,09:30:40,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
2,Karel Sumbal,291,M 40-44,CZE,01:06:08,05:08:52,03:08:21,09:30:55,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
2,Laurel Wassner,39,F PRO,USA,01:03:44,05:09:14,03:11:51,09:32:45,Ironman Mont-Tremblant,08/21/2016,"Mont-Tremblant, Quebec, Canada"
