Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,Race,Date,Location
1,Jan Stepinski,88,M25-29,USA,00:48:58,04:41:09,03:13:07,08:52:02,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
1,Robin Schneider,95,M30-34,DEU,00:52:41,04:51:32,03:06:11,08:57:21,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
2,Lucas Pozzetta,1166,M30-34,USA,00:51:27,04:56:58,03:03:00,08:59:42,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
1,Jack Toland,954,M18-24,USA,00:53:14,04:51:19,03:13:44,09:04:24,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
3,Kyle Fox,1102,M30-34,USA,01:00:51,04:59:20,02:58:01,09:04:29,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
1,James Curran,226,M35-39,IRL,01:04:36,05:06:48,02:49:45,09:08:02,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
2,Matthew Raske,101,M35-39,USA,00:53:31,05:01:59,03:08:58,09:11:15,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
2,Tom Laser,387,M25-29,USA,01:06:33,04:59:08,02:56:16,09:13:53,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
4,Brett King,92,M30-34,USA,00:53:34,04:59:23,03:14:13,09:14:20,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
3,Colin Cook,399,M35-39,USA,00:59:36,05:04:56,03:04:09,09:15:48,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
3,Zach Looney,209,M25-29,USA,01:03:53,04:43:00,03:22:46,09:16:05,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
4,Carlos Santiago,1051,M25-29,MEX,00:53:36,05:05:03,03:11:08,09:17:30,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
5,Daniel Brook,1072,M30-34,GBR,00:53:38,05:05:58,03:13:53,09:21:02,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
4,Petr Lukosz,100,M35-39,CZE,01:02:25,04:54:54,03:15:49,09:22:13,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
1,Per Morten Ellingsen,124,M45-49,NOR,01:06:04,04:57:40,03:11:22,09:23:09,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
5,Matthew Tatum,104,M35-39,USA,00:57:45,05:08:12,03:11:14,09:24:21,Ironman Santa Rosa,05/11/2019,"Santa Rosa, California, USA"
